"sid","entry","irt","fpatchnum","fpatchitem","fitemsfromend","flastitem","meanirt","catitem"
695,"squirrel",5,17,1,2,0,4.18181818181818,37
695,"chipmunk",3,17,2,1,1,4.18181818181818,38
695,"ant",6,18,1,1,1,4.18181818181818,39
695,"human",5,19,1,1,1,4.18181818181818,40
695,"crab",26,20,1,2,0,4.18181818181818,41
695,"lobster",2,20,2,1,1,4.18181818181818,42
695,"eagle",12,21,1,1,1,4.18181818181818,43
695,"crane",12,22,1,99,0,4.18181818181818,44
696,"dog",3,1,1,3,0,4.87179487179487,1
696,"cat",0,1,2,2,0,4.87179487179487,2
696,"fish",1,1,3,1,1,4.87179487179487,3
696,"bird",2,2,1,1,1,4.87179487179487,4
696,"squirrel",10,3,1,1,1,4.87179487179487,5
696,"penguin",3,4,1,1,1,4.87179487179487,6
696,"mouse",3,5,1,2,0,4.87179487179487,7
696,"rat",1,5,2,1,1,4.87179487179487,8
696,"skunk",3,6,1,1,1,4.87179487179487,9
696,"whale",6,7,1,2,0,4.87179487179487,10
696,"dolphin",3,7,2,1,1,4.87179487179487,11
696,"elephant",5,8,1,2,0,4.87179487179487,12
696,"rhinoceros",3,8,2,1,1,4.87179487179487,13
696,"peacock",4,9,1,1,1,4.87179487179487,14
696,"pig",1,10,1,4,0,4.87179487179487,15
696,"horse",4,10,2,3,0,4.87179487179487,16
696,"cow",1,10,3,2,0,4.87179487179487,17
696,"chicken",4,10,4,1,1,4.87179487179487,18
696,"hamster",4,11,2,7,0,4.87179487179487,20
696,"guineapig",3,11,3,6,0,4.87179487179487,21
696,"ferret",3,11,4,5,0,4.87179487179487,22
696,"snake",3,11,5,4,0,4.87179487179487,23
696,"frog",2,11,6,3,0,4.87179487179487,24
696,"snail",3,11,7,2,0,4.87179487179487,25
696,"octopus",5,11,8,1,1,4.87179487179487,26
696,"giraffe",2,12,1,1,1,4.87179487179487,27
696,"bear",2,13,1,1,1,4.87179487179487,28
696,"lion",1,14,1,4,0,4.87179487179487,29
696,"tiger",2,14,2,3,0,4.87179487179487,30
696,"leopard",9,14,3,2,0,4.87179487179487,31
696,"cheetah",10,14,4,1,1,4.87179487179487,32
696,"alligator",13,15,1,1,1,4.87179487179487,33
696,"cougar",6,16,1,1,1,4.87179487179487,34
696,"duck",6,17,1,2,0,4.87179487179487,35
696,"goose",2,17,2,1,1,4.87179487179487,36
696,"fly",8,18,1,1,1,4.87179487179487,37
696,"gerbil",13,19,1,1,1,4.87179487179487,38
696,"polarbear",34,20,1,99,0,4.87179487179487,39
697,"dog",8,1,1,2,0,10.1578947368421,1
697,"cat",4,1,2,1,1,10.1578947368421,2
697,"dolphin",4,2,1,1,1,10.1578947368421,3
697,"bird",3,3,1,1,1,10.1578947368421,4
697,"giraffe",8,4,1,1,1,10.1578947368421,5
697,"bear",2,5,1,1,1,10.1578947368421,6
697,"kangaroo",7,6,1,1,1,10.1578947368421,7
697,"monkey",5,7,1,2,0,10.1578947368421,8
697,"zebra",8,7,2,1,1,10.1578947368421,9
697,"jaguar",6,8,1,2,0,10.1578947368421,10
697,"lion",5,8,2,1,1,10.1578947368421,11
697,"snake",8,9,1,1,1,10.1578947368421,12
697,"whale",15,10,1,1,1,10.1578947368421,13
697,"chimpanzee",15,12,1,2,0,10.1578947368421,15
697,"buffalo",38,12,2,1,1,10.1578947368421,16
697,"deer",4,13,1,1,1,10.1578947368421,17
697,"mouse",6,14,1,1,1,10.1578947368421,18
698,"dog",2,1,1,3,0,4.86486486486486,1
698,"cat",1,1,2,2,0,4.86486486486486,2
698,"fish",2,1,3,1,1,4.86486486486486,3
698,"elephant",5,2,1,2,0,4.86486486486486,4
698,"rhinoceros",7,2,2,1,1,4.86486486486486,5
698,"squirrel",4,3,1,3,0,4.86486486486486,6
698,"rabbit",1,3,2,2,0,4.86486486486486,7
698,"chipmunk",2,3,3,1,1,4.86486486486486,8
698,"labradorretriever",7,4,1,2,0,4.86486486486486,9
698,"bloodhound",5,4,2,1,1,4.86486486486486,10
698,"bird",1,5,1,5,0,4.86486486486486,11
698,"parrot",2,5,2,4,0,4.86486486486486,12
698,"crow",2,5,3,3,0,4.86486486486486,13
698,"parakeet",3,5,4,2,0,4.86486486486486,14
698,"goldfish",11,5,5,1,1,4.86486486486486,15
698,"horse",1,6,1,1,1,4.86486486486486,16
698,"deer",4,7,1,9,0,4.86486486486486,17
698,"bear",2,7,2,8,0,4.86486486486486,18
698,"raccoon",1,7,3,7,0,4.86486486486486,19
698,"skunk",11,7,4,6,0,4.86486486486486,20
698,"groundhog",2,7,5,5,0,4.86486486486486,21
698,"mole",2,7,6,4,0,4.86486486486486,22
698,"hedgehog",2,7,7,3,0,4.86486486486486,23
698,"rat",6,7,8,2,0,4.86486486486486,24
698,"mouse",1,7,9,1,1,4.86486486486486,25
698,"bee",9,8,1,3,0,4.86486486486486,26
698,"fly",2,8,2,2,0,4.86486486486486,27
698,"cockroach",6,8,3,1,1,4.86486486486486,28
698,"bluegill",3,9,1,1,1,4.86486486486486,29
698,"bass",1,10,1,1,1,4.86486486486486,30
698,"cardinal",9,11,1,1,1,4.86486486486486,31
698,"colt",2,12,1,1,1,4.86486486486486,32
698,"oriole",8,13,1,1,1,4.86486486486486,33
698,"dolphin",2,14,1,99,0,4.86486486486486,34
698,"whale",7,14,2,99,0,4.86486486486486,35
698,"manatee",8,14,3,99,0,4.86486486486486,36
698,"beaver",36,14,4,99,0,4.86486486486486,37
779,"penguin",3,1,1,1,1,4.5,1
779,"bear",1,2,1,2,0,4.5,2
779,"polarbear",3,2,2,1,1,4.5,3
779,"toucan",2,3,1,3,0,4.5,4
779,"hummingbird",3,3,2,2,0,4.5,5
779,"ostrich",2,3,3,1,1,4.5,6
779,"sloth",3,4,1,1,1,4.5,7
779,"orangutan",7,5,1,4,0,4.5,8
779,"monkey",2,5,2,3,0,4.5,9
779,"tiger",2,5,3,2,0,4.5,10
779,"lion",3,5,4,1,1,4.5,11
779,"dog",10,6,1,3,0,4.5,12
779,"cat",2,6,2,2,0,4.5,13
779,"fish",1,6,3,1,1,4.5,14
779,"zebra",1,7,1,1,1,4.5,15
779,"llama",2,8,1,6,0,4.5,16
779,"pig",1,8,2,5,0,4.5,17
779,"cow",2,8,3,4,0,4.5,18
779,"rooster",1,8,4,3,0,4.5,19
779,"lamb",3,8,5,2,0,4.5,20
779,"sheep",1,8,6,1,1,4.5,21
779,"pelican",10,9,1,1,1,4.5,22
779,"cougar",3,10,1,1,1,4.5,23
779,"barracuda",2,11,1,1,1,4.5,24
779,"horse",3,12,1,1,1,4.5,25
779,"jaguar",4,13,1,1,1,4.5,26
779,"siberianhusky",11,14,1,1,1,4.5,27
779,"falcon",6,15,1,1,1,4.5,28
779,"deer",1,16,1,2,0,4.5,29
779,"stag",3,16,2,1,1,4.5,30
779,"parrot",17,17,1,2,0,4.5,31
779,"turtle",4,17,2,1,1,4.5,32
779,"kangaroo",2,18,1,3,0,4.5,33
779,"koala",4,18,2,2,0,4.5,34
779,"emu",4,18,3,1,1,4.5,35
779,"shark",11,19,1,2,0,4.5,36
779,"dolphin",5,19,2,1,1,4.5,37
779,"crow",15,20,1,1,1,4.5,38
779,"rabbit",8,21,1,1,1,4.5,39
779,"leopard",12,22,1,99,0,4.5,40
780,"cow",2,1,1,1,1,4.65957446808511,1
780,"dog",1,2,1,2,0,4.65957446808511,2
780,"cat",1,2,2,1,1,4.65957446808511,3
780,"elephant",2,3,1,2,0,4.65957446808511,4
780,"horse",1,3,2,1,1,4.65957446808511,5
780,"bird",2,4,1,1,1,4.65957446808511,6
780,"frog",1,5,1,2,0,4.65957446808511,7
780,"turtle",3,5,2,1,1,4.65957446808511,8
780,"chicken",2,6,1,6,0,4.65957446808511,9
780,"duck",1,6,2,5,0,4.65957446808511,10
780,"sheep",2,6,4,3,0,4.65957446808511,12
780,"goat",1,6,5,2,0,4.65957446808511,13
780,"calf",5,6,6,1,1,4.65957446808511,14
780,"mouse",5,7,1,2,0,4.65957446808511,15
780,"rat",2,7,2,1,1,4.65957446808511,16
780,"possum",6,8,1,1,1,4.65957446808511,17
780,"chipmunk",3,9,1,4,0,4.65957446808511,18
780,"squirrel",2,9,2,3,0,4.65957446808511,19
780,"wolf",4,9,3,2,0,4.65957446808511,20
780,"coyote",4,9,4,1,1,4.65957446808511,21
780,"cheetah",2,10,1,3,0,4.65957446808511,22
780,"lion",1,10,2,2,0,4.65957446808511,23
780,"tiger",1,10,3,1,1,4.65957446808511,24
780,"bear",3,11,1,2,0,4.65957446808511,25
780,"panda",1,11,2,1,1,4.65957446808511,26
780,"koala",5,12,1,1,1,4.65957446808511,27
780,"penguin",5,13,1,1,1,4.65957446808511,28
780,"ferret",5,14,1,1,1,4.65957446808511,29
780,"orangutan",10,15,1,5,0,4.65957446808511,30
780,"gorilla",2,15,2,4,0,4.65957446808511,31
780,"monkey",3,15,3,3,0,4.65957446808511,32
780,"rhino",1,15,4,2,0,4.65957446808511,33
780,"giraffe",5,15,5,1,1,4.65957446808511,34
780,"parrot",10,16,1,2,0,4.65957446808511,35
780,"goose",3,16,2,1,1,4.65957446808511,36
780,"fish",2,17,1,2,0,4.65957446808511,37
780,"dolphin",6,17,2,1,1,4.65957446808511,38
780,"kitten",4,18,1,3,0,4.65957446808511,39
780,"hyena",9,18,3,1,1,4.65957446808511,41
780,"rooster",8,19,1,3,0,4.65957446808511,42
780,"pig",2,19,2,2,0,4.65957446808511,43
780,"hen",11,19,3,1,1,4.65957446808511,44
780,"grizzly",17,20,1,1,1,4.65957446808511,45
780,"leopard",45,22,1,99,0,4.65957446808511,47
781,"cat",5,1,1,2,0,6.83333333333333,1
781,"dog",2,1,2,1,1,6.83333333333333,2
781,"horse",3,2,1,2,0,6.83333333333333,3
781,"sheep",4,2,2,1,1,6.83333333333333,4
781,"wolf",1,3,1,1,1,6.83333333333333,5
781,"pig",6,4,1,1,1,6.83333333333333,6
781,"giraffe",6,5,1,3,0,6.83333333333333,7
781,"monkey",4,5,2,2,0,6.83333333333333,8
781,"chimpanzee",3,5,3,1,1,6.83333333333333,9
781,"koala",6,6,1,2,0,6.83333333333333,10
781,"kangaroo",4,6,2,1,1,6.83333333333333,11
781,"tiger",4,7,1,3,0,6.83333333333333,12
781,"lion",2,7,2,2,0,6.83333333333333,13
781,"gorilla",2,7,3,1,1,6.83333333333333,14
781,"bird",4,8,1,1,1,6.83333333333333,15
781,"snake",2,9,1,4,0,6.83333333333333,16
781,"crocodile",6,9,2,3,0,6.83333333333333,17
781,"alligator",4,9,3,2,0,6.83333333333333,18
781,"boa",6,9,4,1,1,6.83333333333333,19
781,"rat",4,10,1,2,0,6.83333333333333,20
781,"mouse",2,10,2,1,1,6.83333333333333,21
781,"rabbit",23,11,1,1,1,6.83333333333333,22
781,"cow",2,12,1,3,0,6.83333333333333,23
781,"chicken",13,12,2,2,0,6.83333333333333,24
781,"chick",7,12,3,1,1,6.83333333333333,25
781,"eagle",6,13,1,1,1,6.83333333333333,26
781,"guineapig",21,14,1,2,0,6.83333333333333,27
781,"hamster",3,14,2,1,1,6.83333333333333,28
781,"liger",20,15,1,1,1,6.83333333333333,29
781,"fox",30,16,1,99,0,6.83333333333333,30
782,"cat",3,1,1,2,0,7.5,1
782,"dog",5,1,2,1,1,7.5,2
782,"bird",2,2,1,1,1,7.5,3
782,"mouse",3,3,1,1,1,7.5,4
782,"elephant",6,4,1,1,1,7.5,5
782,"goat",8,5,1,2,0,7.5,6
782,"lamb",4,5,2,1,1,7.5,7
782,"monkey",5,6,1,1,1,7.5,8
782,"bull",3,7,1,1,1,7.5,9
782,"walrus",14,8,1,1,1,7.5,10
782,"dolphin",2,9,1,6,0,7.5,11
782,"whale",2,9,2,5,0,7.5,12
782,"fish",3,9,3,4,0,7.5,13
782,"squid",12,9,4,3,0,7.5,14
782,"frog",5,9,5,2,0,7.5,15
782,"snake",3,9,6,1,1,7.5,16
782,"hippopotamus",17,10,1,1,1,7.5,17
782,"shark",9,11,1,1,1,7.5,18
782,"horse",18,12,1,1,1,7.5,19
782,"tiger",12,13,1,4,0,7.5,20
782,"lion",2,13,2,3,0,7.5,21
782,"panther",8,13,3,2,0,7.5,22
782,"wildcat",8,13,4,1,1,7.5,23
782,"cow",26,14,1,99,0,7.5,24
783,"elephant",11,1,1,1,1,7.625,1
783,"cat",1,2,1,2,0,7.625,2
783,"dog",3,2,2,1,1,7.625,3
783,"bird",2,3,1,1,1,7.625,4
783,"lion",7,4,1,3,0,7.625,5
783,"tiger",3,4,2,2,0,7.625,6
783,"cheetah",5,4,3,1,1,7.625,7
783,"kangaroo",10,5,1,1,1,7.625,8
783,"peacock",8,6,1,1,1,7.625,9
783,"monkey",5,7,1,1,1,7.625,10
783,"donkey",4,8,1,1,1,7.625,11
783,"owl",9,9,1,1,1,7.625,12
783,"lizard",5,10,1,2,0,7.625,13
783,"snake",5,10,2,1,1,7.625,14
783,"rat",19,11,1,1,1,7.625,15
783,"bear",8,12,1,2,0,7.625,16
783,"polarbear",5,12,2,1,1,7.625,17
783,"squirrel",6,13,1,1,1,7.625,18
783,"crocodile",33,14,1,1,1,7.625,19
783,"fish",4,15,1,3,0,7.625,20
783,"whale",3,15,2,2,0,7.625,21
783,"shark",4,15,3,1,1,7.625,22
783,"zebra",17,16,1,99,0,7.625,23
783,"giraffe",6,16,2,99,0,7.625,24
784,"dog",3,1,1,2,0,4.66666666666667,1
784,"cat",1,1,2,1,1,4.66666666666667,2
784,"bunny",2,2,1,2,0,4.66666666666667,3
784,"rabbit",2,2,2,1,1,4.66666666666667,4
784,"bird",1,3,1,1,1,4.66666666666667,5
784,"elephant",2,4,1,1,1,4.66666666666667,6
784,"panda",1,5,1,2,0,4.66666666666667,7
784,"polarbear",3,5,2,1,1,4.66666666666667,8
784,"giraffe",2,6,1,1,1,4.66666666666667,9
784,"raccoon",4,7,1,1,1,4.66666666666667,10
784,"boar",2,8,1,1,1,4.66666666666667,11
784,"chicken",4,9,1,3,0,4.66666666666667,12
784,"rooster",2,9,2,2,0,4.66666666666667,13
784,"turkey",4,9,3,1,1,4.66666666666667,14
784,"mouse",6,10,1,1,1,4.66666666666667,15
784,"crab",3,11,1,4,0,4.66666666666667,16
784,"lobster",2,11,2,3,0,4.66666666666667,17
784,"dolphin",3,11,3,2,0,4.66666666666667,18
784,"whale",1,11,4,1,1,4.66666666666667,19
784,"rhino",12,12,1,4,0,4.66666666666667,20
784,"hippopotamus",3,12,2,3,0,4.66666666666667,21
784,"chimpanzee",6,12,3,2,0,4.66666666666667,22
784,"gorilla",2,12,4,1,1,4.66666666666667,23
784,"ant",4,13,1,3,0,4.66666666666667,24
784,"bee",1,13,2,2,0,4.66666666666667,25
784,"fly",1,13,3,1,1,4.66666666666667,26
784,"grizzly",11,14,1,1,1,4.66666666666667,27
784,"fish",2,15,1,2,0,4.66666666666667,28
784,"ferret",12,15,2,1,1,4.66666666666667,29
784,"gopher",7,16,1,2,0,4.66666666666667,30
784,"groundhog",10,16,2,1,1,4.66666666666667,31
784,"frog",7,17,1,2,0,4.66666666666667,32
784,"toad",2,17,2,1,1,4.66666666666667,33
784,"koala",16,18,1,2,0,4.66666666666667,34
784,"kangaroo",4,18,2,1,1,4.66666666666667,35
784,"shark",6,19,1,2,0,4.66666666666667,36
784,"barracuda",4,19,2,1,1,4.66666666666667,37
784,"turtle",4,20,1,1,1,4.66666666666667,38
784,"goat",20,21,1,99,0,4.66666666666667,39
785,"cat",2,1,1,2,0,4.15909090909091,1
785,"dog",1,1,2,1,1,4.15909090909091,2
785,"bird",1,2,1,9,0,4.15909090909091,3
785,"parrot",3,2,2,8,0,4.15909090909091,4
785,"parakeet",3,2,3,7,0,4.15909090909091,5
785,"duck",4,2,4,6,0,4.15909090909091,6
785,"goose",1,2,5,5,0,4.15909090909091,7
785,"cow",6,2,6,4,0,4.15909090909091,8
785,"pig",5,2,8,2,0,4.15909090909091,10
785,"horse",6,2,9,1,1,4.15909090909091,11
785,"frog",9,3,1,3,0,4.15909090909091,12
785,"lizard",4,3,2,2,0,4.15909090909091,13
785,"gecko",3,3,3,1,1,4.15909090909091,14
785,"axolotl",13,4,1,1,1,4.15909090909091,15
785,"snake",3,5,1,1,1,4.15909090909091,16
785,"barracuda",3,6,1,1,1,4.15909090909091,17
785,"squid",4,7,1,7,0,4.15909090909091,18
785,"octopus",2,7,2,6,0,4.15909090909091,19
785,"lobster",3,7,3,5,0,4.15909090909091,20
785,"scallop",4,7,4,4,0,4.15909090909091,21
785,"clam",1,7,5,3,0,4.15909090909091,22
785,"crab",2,7,6,2,0,4.15909090909091,23
785,"eel",2,7,7,1,1,4.15909090909091,24
785,"monkey",13,8,1,2,0,4.15909090909091,25
785,"ape",3,8,2,1,1,4.15909090909091,26
785,"mosquito",8,9,1,3,0,4.15909090909091,27
785,"insect",1,9,2,2,0,4.15909090909091,28
785,"fly",1,9,3,1,1,4.15909090909091,29
785,"leech",12,10,1,1,1,4.15909090909091,30
785,"chicken",5,11,1,5,0,4.15909090909091,31
785,"hen",2,11,2,4,0,4.15909090909091,32
785,"rooster",2,11,3,3,0,4.15909090909091,33
785,"mule",3,11,4,2,0,4.15909090909091,34
785,"ox",1,11,5,1,1,4.15909090909091,35
785,"panther",16,12,1,7,0,4.15909090909091,36
785,"mountainlion",3,12,2,6,0,4.15909090909091,37
785,"lion",3,12,3,5,0,4.15909090909091,38
785,"elephant",2,12,4,4,0,4.15909090909091,39
785,"leopard",10,12,5,3,0,4.15909090909091,40
785,"cheetah",2,12,6,2,0,4.15909090909091,41
785,"zebra",2,12,7,1,1,4.15909090909091,42
785,"moose",2,13,1,1,1,4.15909090909091,43
785,"mouse",4,14,1,99,0,4.15909090909091,44
786,"dog",3,1,1,2,0,5.14285714285714,1
786,"cat",2,1,2,1,1,5.14285714285714,2
786,"cow",1,2,1,5,0,5.14285714285714,3
786,"pig",2,2,2,4,0,5.14285714285714,4
786,"horse",1,2,3,3,0,5.14285714285714,5
786,"goat",6,2,4,2,0,5.14285714285714,6
786,"sheep",3,2,5,1,1,5.14285714285714,7
786,"frog",8,3,1,9,0,5.14285714285714,8
786,"fish",1,3,2,8,0,5.14285714285714,9
786,"dolphin",6,3,3,7,0,5.14285714285714,10
786,"shark",1,3,4,6,0,5.14285714285714,11
786,"whale",3,3,5,5,0,5.14285714285714,12
786,"crab",2,3,6,4,0,5.14285714285714,13
786,"lobster",2,3,7,3,0,5.14285714285714,14
786,"otter",4,3,8,2,0,5.14285714285714,15
786,"sealion",6,3,9,1,1,5.14285714285714,16
786,"lion",2,4,1,4,0,5.14285714285714,17
786,"cheetah",3,4,2,3,0,5.14285714285714,18
786,"tiger",2,4,3,2,0,5.14285714285714,19
786,"monkey",3,4,4,1,1,5.14285714285714,20
786,"snake",4,5,1,1,1,5.14285714285714,21
786,"panther",4,6,1,1,1,5.14285714285714,22
786,"bear",1,7,1,1,1,5.14285714285714,23
786,"chicken",21,8,1,2,0,5.14285714285714,24
786,"hen",4,8,2,1,1,5.14285714285714,25
786,"human",7,9,1,1,1,5.14285714285714,26
786,"iguana",18,10,1,2,0,5.14285714285714,27
786,"alligator",6,10,2,1,1,5.14285714285714,28
786,"hippopotamus",1,11,1,4,0,5.14285714285714,29
786,"antelope",9,11,2,3,0,5.14285714285714,30
786,"buffalo",3,11,3,2,0,5.14285714285714,31
786,"panda",11,12,1,1,1,5.14285714285714,33
786,"koala",19,13,1,99,0,5.14285714285714,34
786,"kangaroo",9,13,2,99,0,5.14285714285714,35
787,"cat",3,1,1,2,0,4.52380952380952,1
787,"dog",3,1,2,1,1,4.52380952380952,2
787,"mouse",1,2,1,2,0,4.52380952380952,3
787,"rat",2,2,2,1,1,4.52380952380952,4
787,"human",3,3,1,1,1,4.52380952380952,5
787,"elephant",5,4,1,3,0,4.52380952380952,6
787,"horse",4,4,2,2,0,4.52380952380952,7
787,"donkey",2,4,3,1,1,4.52380952380952,8
787,"tiger",2,5,1,1,1,4.52380952380952,9
787,"bear",2,6,1,2,0,4.52380952380952,10
787,"polarbear",3,6,2,1,1,4.52380952380952,11
787,"lion",6,7,1,6,0,4.52380952380952,12
787,"camel",3,7,2,5,0,4.52380952380952,13
787,"cobra",4,7,3,4,0,4.52380952380952,14
787,"snake",4,7,4,3,0,4.52380952380952,15
787,"viper",4,7,5,2,0,4.52380952380952,16
787,"cow",4,9,1,1,1,4.52380952380952,19
787,"ox",1,10,1,1,1,4.52380952380952,20
787,"bull",2,11,1,1,1,4.52380952380952,21
787,"bat",2,12,1,1,1,4.52380952380952,22
787,"bird",3,13,1,2,0,4.52380952380952,23
787,"hawk",4,13,2,1,1,4.52380952380952,24
787,"wolf",9,14,1,1,1,4.52380952380952,25
787,"jaguar",7,15,1,2,0,4.52380952380952,26
787,"puma",3,15,2,1,1,4.52380952380952,27
787,"fish",9,16,1,2,0,4.52380952380952,28
787,"seahorse",5,17,1,3,0,4.52380952380952,30
787,"starfish",4,17,2,2,0,4.52380952380952,31
787,"seal",8,17,3,1,1,4.52380952380952,32
787,"hen",7,18,1,8,0,4.52380952380952,33
787,"chicken",5,18,2,7,0,4.52380952380952,34
787,"goose",2,18,3,6,0,4.52380952380952,35
787,"duck",3,18,4,5,0,4.52380952380952,36
787,"pig",5,18,5,4,0,4.52380952380952,37
787,"lamb",5,18,6,3,0,4.52380952380952,38
787,"goat",2,18,7,2,0,4.52380952380952,39
787,"sheep",4,18,8,1,1,4.52380952380952,40
787,"giraffe",12,19,1,1,1,4.52380952380952,41
787,"sealion",17,20,1,99,0,4.52380952380952,42
788,"frog",4,1,1,2,0,5.05555555555556,1
788,"toad",2,1,2,1,1,5.05555555555556,2
788,"monkey",3,2,1,1,1,5.05555555555556,3
788,"dog",1,3,1,2,0,5.05555555555556,4
788,"cat",1,3,2,1,1,5.05555555555556,5
788,"giraffe",3,4,1,3,0,5.05555555555556,6
788,"lion",3,4,2,2,0,5.05555555555556,7
788,"tiger",2,4,3,1,1,5.05555555555556,8
788,"bear",2,5,1,1,1,5.05555555555556,9
788,"lynx",2,6,1,1,1,5.05555555555556,10
788,"elephant",8,7,1,1,1,5.05555555555556,11
788,"spider",13,8,1,4,0,5.05555555555556,12
788,"snake",6,8,2,3,0,5.05555555555556,13
788,"lizard",4,8,3,2,0,5.05555555555556,14
788,"dinosaur",4,8,4,1,1,5.05555555555556,15
788,"rabbit",8,9,1,3,0,5.05555555555556,16
788,"deer",1,9,2,2,0,5.05555555555556,17
788,"squirrel",3,9,3,1,1,5.05555555555556,18
788,"bird",2,10,1,1,1,5.05555555555556,19
788,"goat",11,11,1,2,0,5.05555555555556,20
788,"pig",3,11,2,1,1,5.05555555555556,21
788,"kangaroo",10,12,1,1,1,5.05555555555556,22
788,"anteater",5,13,1,2,0,5.05555555555556,23
788,"bat",3,13,2,1,1,5.05555555555556,24
788,"rat",4,14,1,1,1,5.05555555555556,25
788,"whale",6,15,1,5,0,5.05555555555556,26
788,"shark",4,15,2,4,0,5.05555555555556,27
788,"octopus",6,15,3,3,0,5.05555555555556,28
788,"dolphin",7,15,4,2,0,5.05555555555556,29
788,"starfish",4,15,5,1,1,5.05555555555556,30
788,"horse",5,16,1,1,1,5.05555555555556,31
788,"seahorse",5,17,1,1,1,5.05555555555556,32
788,"cow",3,18,1,1,1,5.05555555555556,33
788,"cougar",10,19,1,2,0,5.05555555555556,34
788,"cheetah",4,19,2,1,1,5.05555555555556,35
788,"fish",20,20,1,99,0,5.05555555555556,36
789,"dog",7,1,1,5,0,6,1
789,"cat",1,1,2,4,0,6,2
789,"rabbit",5,1,3,3,0,6,3
789,"fox",2,1,4,2,0,6,4
789,"squirrel",5,1,5,1,1,6,5
789,"duck",4,2,1,9,0,6,6
789,"chicken",4,2,2,8,0,6,7
789,"turkey",2,2,3,7,0,6,8
789,"cow",3,2,4,6,0,6,9
789,"horse",2,2,5,5,0,6,10
789,"pig",1,2,6,4,0,6,11
789,"rooster",4,2,9,1,1,6,14
789,"bear",9,3,1,1,1,6,15
789,"lion",2,4,1,4,0,6,16
789,"cheetah",4,4,2,3,0,6,17
789,"panther",3,4,3,2,0,6,18
789,"elephant",2,4,4,1,1,6,19
789,"kangaroo",3,5,1,1,1,6,20
789,"giraffe",3,6,1,3,0,6,21
789,"rhinoceros",10,6,2,2,0,6,22
789,"monkey",10,6,3,1,1,6,23
789,"hamster",11,7,1,2,0,6,24
789,"mole",6,7,2,1,1,6,25
789,"wolf",4,8,1,1,1,6,26
789,"tiger",7,9,1,1,1,6,27
789,"cattle",6,10,1,1,1,6,28
789,"koala",15,11,1,1,1,6,29
789,"beaver",35,12,1,99,0,6,30
790,"dog",3,1,1,2,0,5.07894736842105,1
790,"cat",1,1,2,1,1,5.07894736842105,2
790,"bird",1,2,1,1,1,5.07894736842105,3
790,"tiger",3,3,1,2,0,5.07894736842105,4
790,"elephant",2,3,2,1,1,5.07894736842105,5
790,"mouse",2,4,1,1,1,5.07894736842105,6
790,"monkey",3,5,1,5,0,5.07894736842105,7
790,"lion",2,5,2,4,0,5.07894736842105,8
790,"giraffe",5,5,3,3,0,5.07894736842105,9
790,"hippopotamus",4,5,4,2,0,5.07894736842105,10
790,"zebra",3,5,5,1,1,5.07894736842105,11
790,"horse",1,6,1,6,0,5.07894736842105,12
790,"cow",3,6,2,5,0,5.07894736842105,13
790,"chicken",2,6,3,4,0,5.07894736842105,14
790,"rooster",2,6,4,3,0,5.07894736842105,15
790,"pig",2,6,5,2,0,5.07894736842105,16
790,"hen",2,6,6,1,1,5.07894736842105,17
790,"kangaroo",11,7,1,1,1,5.07894736842105,18
790,"bear",2,8,1,1,1,5.07894736842105,19
790,"ape",4,9,1,1,1,5.07894736842105,20
790,"bat",3,10,1,1,1,5.07894736842105,21
790,"fish",1,11,1,2,0,5.07894736842105,22
790,"whale",6,11,2,1,1,5.07894736842105,23
790,"snake",1,12,1,1,1,5.07894736842105,24
790,"hog",6,13,1,1,1,5.07894736842105,25
790,"moose",11,14,1,3,0,5.07894736842105,26
790,"deer",2,14,2,2,0,5.07894736842105,27
790,"skunk",4,14,3,1,1,5.07894736842105,28
790,"hamster",8,15,1,1,1,5.07894736842105,29
790,"goat",16,16,1,2,0,5.07894736842105,30
790,"llama",5,16,2,1,1,5.07894736842105,31
790,"anteater",15,17,1,1,1,5.07894736842105,32
790,"yak",12,18,1,5,0,5.07894736842105,33
790,"buffalo",3,18,2,4,0,5.07894736842105,34
790,"ostrich",9,18,3,3,0,5.07894736842105,35
790,"flamingo",8,18,4,2,0,5.07894736842105,36
790,"owl",2,18,5,1,1,5.07894736842105,37
790,"panda",23,19,1,99,0,5.07894736842105,38
791,"penguin",5,1,1,1,1,5.19444444444444,1
791,"giraffe",2,2,1,1,1,5.19444444444444,2
791,"dog",4,3,1,3,0,5.19444444444444,3
791,"cat",2,3,2,2,0,5.19444444444444,4
791,"snake",5,3,3,1,1,5.19444444444444,5
791,"mouse",2,4,1,2,0,5.19444444444444,6
791,"rat",1,4,2,1,1,5.19444444444444,7
791,"spider",6,5,1,1,1,5.19444444444444,8
791,"centipede",3,6,1,1,1,5.19444444444444,9
791,"bird",5,7,1,2,0,5.19444444444444,10
791,"flamingo",3,7,2,1,1,5.19444444444444,11
791,"turtle",7,8,1,3,0,5.19444444444444,12
791,"fish",2,8,2,2,0,5.19444444444444,13
791,"snail",3,8,3,1,1,5.19444444444444,14
791,"butterfly",4,9,1,2,0,5.19444444444444,15
791,"caterpillar",4,9,2,1,1,5.19444444444444,16
791,"horse",8,10,1,7,0,5.19444444444444,17
791,"pony",1,10,2,6,0,5.19444444444444,18
791,"donkey",3,10,3,5,0,5.19444444444444,19
791,"goat",3,10,4,4,0,5.19444444444444,20
791,"pig",5,10,5,3,0,5.19444444444444,21
